acta_id,dept,mun,zona,stand,mesa,hash,status,path,ok
72_001_00_02_002,72,001,00,02,002,e82f6d0ba38f5f2d47f1569157b69936c00478ace970e3c87edfdfbb3d12dfa3.pdf,status11,training\pdfs_train\72\72_001_00_02_002.pdf,True
16_001_04_04_012,16,001,04,04,012,7f2a329ba2d6522ade1f10151fec95a8584f5623cb503db3937cb94b1a0c4ae3.pdf,status11,training\pdfs_train\16\16_001_04_04_012.pdf,True
05_001_12_02_007,05,001,12,02,007,3c29a4418374ea46120302b737e799f28d728d9416103129436585ce600f51d2.pdf,status11,training\pdfs_train\05\05_001_12_02_007.pdf,True
56_001_02_01_001,56,001,02,01,001,aab8d3226f686f337a1e966d3195bcad25012349a0e4f27a4edb48e6ba32f695.pdf,status11,training\pdfs_train\56\56_001_02_01_001.pdf,True
56_001_01_02_017,56,001,01,02,017,61f64b85b712ecec9a14bcd0212be50c5899dd701cddbee8b2e449feddd405c7.pdf,status11,training\pdfs_train\56\56_001_01_02_017.pdf,True
05_001_18_03_008,05,001,18,03,008,6927eee0ca787600e5f5ac5a496604efac2f0429a9a0ca0e18fe4ac8ea7fb36d.pdf,status11,training\pdfs_train\05\05_001_18_03_008.pdf,True
16_001_05_06_024,16,001,05,06,024,e93cb85267e0b1c958b4f4004280f67dc6c8662234b58664a52840f46bbe7c7b.pdf,status11,training\pdfs_train\16\16_001_05_06_024.pdf,True
72_006_00_00_021,72,006,00,00,021,8b9034ccb643ecd8a31453c48f3d7b794d9383d5cb5d46dad38005280162731b.pdf,status11,training\pdfs_train\72\72_006_00_00_021.pdf,True
72_006_00_00_012,72,006,00,00,012,685ec9dfeeffd40050865af1ee60013ed35ec03e29dad5dab09752e979904503.pdf,status11,training\pdfs_train\72\72_006_00_00_012.pdf,True
16_001_10_42_036,16,001,10,42,036,d5807d7e6e78529459135d47941a6c89036615676a45db31b9cbc08fd725edca.pdf,status11,training\pdfs_train\16\16_001_10_42_036.pdf,True
56_001_02_02_005,56,001,02,02,005,e4820d0912a11e8dd41e3fa33c5659c0ffc11871b338e1bb66ca34ed1289b8a1.pdf,status11,training\pdfs_train\56\56_001_02_02_005.pdf,True
56_001_01_02_003,56,001,01,02,003,1002f3935056c522c59b5052bdca552a21aefff304f07864231c77e393e0378e.pdf,status11,training\pdfs_train\56\56_001_01_02_003.pdf,True
16_001_08_22_025,16,001,08,22,025,c8a685f99221d1924121ed1c0f98772d04f6c474b660dcb097cfc1253294ba51.pdf,status11,training\pdfs_train\16\16_001_08_22_025.pdf,True
05_025_00_00_002,05,025,00,00,002,2988b5f87cd490a127ef8de6581e1ed628ec20be028b58bb52ee687f5a3c5058.pdf,status11,training\pdfs_train\05\05_025_00_00_002.pdf,True
05_110_00_00_015,05,110,00,00,015,3a02534040856f071f2e82f94773815ccfcb33c6370bb5d017792ef5b8850509.pdf,status11,training\pdfs_train\05\05_110_00_00_015.pdf,True
56_001_02_03_004,56,001,02,03,004,11824909ea9d58fe6e951a3b2f8a4d20ce328d267c20782ee4bfed5fddc17db0.pdf,status11,training\pdfs_train\56\56_001_02_03_004.pdf,True
72_001_99_10_005,72,001,99,10,005,b23ad753bb7bcab5367539ea4e3b4fb72d05e707be55c4dea39663b34c519704.pdf,status11,training\pdfs_train\72\72_001_99_10_005.pdf,True
72_001_00_02_008,72,001,00,02,008,42dc2cd0e08f7b04838af97268cf20aa9c30acd9cbc9819facedad8e05892c0d.pdf,status11,training\pdfs_train\72\72_001_00_02_008.pdf,True
72_001_00_01_026,72,001,00,01,026,cde324efe2b6ab236de12bc806697ab764efc365158c2202185fffb4f66bc799.pdf,status11,training\pdfs_train\72\72_001_00_01_026.pdf,True
16_001_02_06_016,16,001,02,06,016,f29f956961c61491d6193b74d92080da2a70ef969730553fa5515b49fb932d9a.pdf,status11,training\pdfs_train\16\16_001_02_06_016.pdf,True
05_001_99_74_006,05,001,99,74,006,acfc589120ae074094c9e34db8a938df69163a2dce89f168cf8d482f87710983.pdf,status11,training\pdfs_train\05\05_001_99_74_006.pdf,True
05_001_20_01_005,05,001,20,01,005,21bf158c96b910930d03777e292c1d51903f016191490735c2e9f0dca157b2ca.pdf,status11,training\pdfs_train\05\05_001_20_01_005.pdf,True
16_001_07_10_005,16,001,07,10,005,87936d81ba2e8394709f979262dbd937fc54e476745f361c9edfeedaceeaf90a.pdf,status11,training\pdfs_train\16\16_001_07_10_005.pdf,True
56_001_01_01_023,56,001,01,01,023,9869df4abcc501966042885c7c94edf5ea68d4bccd43d9eef397ae2ee0463890.pdf,status11,training\pdfs_train\56\56_001_01_01_023.pdf,True
16_001_11_A1_012,16,001,11,A1,012,a6e527bf0ebd0cc10600378f5bad90bb620192d1928b51bce6ecedc99919e719.pdf,status11,training\pdfs_train\16\16_001_11_A1_012.pdf,True
56_001_01_01_019,56,001,01,01,019,e12602a307139c34782a913b60636141fd493ab37a5e7287e108426ee3f7bb20.pdf,status11,training\pdfs_train\56\56_001_01_01_019.pdf,True
05_015_00_00_002,05,015,00,00,002,8136f83c1f91e3f7d66b04e265c76253b9f8c5d042fe1c26c5f0762b39c38bdc.pdf,status11,training\pdfs_train\05\05_015_00_00_002.pdf,True
72_001_00_02_006,72,001,00,02,006,b1b2833a66ef44687756d524a2951f9a3934b843b520bc1c1987ec7f1a47cfac.pdf,status11,training\pdfs_train\72\72_001_00_02_006.pdf,True
56_001_01_01_004,56,001,01,01,004,28c6c3be5b1924ce732e1b553e148247054e6459af416c88d6b0a64cb3f35f10.pdf,status11,training\pdfs_train\56\56_001_01_01_004.pdf,True
16_001_11_79_013,16,001,11,79,013,f23ed92ea98c240f97a0aadc566b93bf9fcd918cbcb9d8f422523606ec2a4768.pdf,status11,training\pdfs_train\16\16_001_11_79_013.pdf,True
72_001_99_10_003,72,001,99,10,003,40ba6889c2356b0b1358342f5df6faa42809cb2b012707f4f04d52489547592d.pdf,status11,training\pdfs_train\72\72_001_99_10_003.pdf,True
72_001_00_01_017,72,001,00,01,017,2e2210c8bc37860b2ea06133be041020cbcfb06a5716e86949714c3107049efc.pdf,status11,training\pdfs_train\72\72_001_00_01_017.pdf,True
16_001_19_02_010,16,001,19,02,010,48fd836fc811b5b79a2af0bbeef2cb1b600be21dd451b43f9fdc645c5bb78f5b.pdf,status11,training\pdfs_train\16\16_001_19_02_010.pdf,True
05_001_13_04_021,05,001,13,04,021,f7abad2aaafa5700140fec8224e999b4944ad4950c578343acfe09367b70e1fc.pdf,status11,training\pdfs_train\05\05_001_13_04_021.pdf,True
16_001_14_05_008,16,001,14,05,008,7d6afb6e197a58d0243d148b972af6e1e24cf750b2176a0a766c4f772ece172e.pdf,status11,training\pdfs_train\16\16_001_14_05_008.pdf,True
05_007_02_02_012,05,007,02,02,012,fcb46676172ea5f71655046c72b05347dfffed812ac59576483abbbac6834e52.pdf,status11,training\pdfs_train\05\05_007_02_02_012.pdf,True
56_001_02_03_011,56,001,02,03,011,b556c605cb0a7c780177b6d951606f9d9cefeb1ba1f2d63f56edd48bdae9a73e.pdf,status11,training\pdfs_train\56\56_001_02_03_011.pdf,True
72_006_99_89_002,72,006,99,89,002,a4f0c0edf647aa494efec9a427be499de68a4b078ddeabef5f72edd2784c3855.pdf,status11,training\pdfs_train\72\72_006_99_89_002.pdf,True
56_001_01_01_008,56,001,01,01,008,5c6580a34ed705fab82f91e32fcc8f5ca9a7464ce40c151b26f256ccde10dc66.pdf,status11,training\pdfs_train\56\56_001_01_01_008.pdf,True
56_001_01_01_030,56,001,01,01,030,66c74f1919b966c8c8bdee695a316565a983ff6346ba23ad17b21b1f7e0567cc.pdf,status11,training\pdfs_train\56\56_001_01_01_030.pdf,True
16_001_08_23_031,16,001,08,23,031,9b5962b7136feb0bb3a8c9857847bcffd57adf07c72031baa9eebc950ad3bd1c.pdf,status11,training\pdfs_train\16\16_001_08_23_031.pdf,True
05_028_99_41_004,05,028,99,41,004,95fe3680b9c0f55f545078d74dce4f7c811ef1a75aa053574301763e9094a3b0.pdf,status11,training\pdfs_train\05\05_028_99_41_004.pdf,True
56_001_01_02_015,56,001,01,02,015,d34c6d5aad4b477b08f08071c5d3aaced23bf3d4fb59b0a576280492f01142a9.pdf,status11,training\pdfs_train\56\56_001_01_02_015.pdf,True
72_001_99_50_001,72,001,99,50,001,807647d2bd92d970ef2e3411ad7acd6c89b2f211b936ec485ef05b1ecf619d6c.pdf,status11,training\pdfs_train\72\72_001_99_50_001.pdf,True
72_001_00_01_006,72,001,00,01,006,f0be2090c7383926444bd91feb61b978fae3203c699ae70362333b300404ec94.pdf,status11,training\pdfs_train\72\72_001_00_01_006.pdf,True
05_001_99_03_005,05,001,99,03,005,40ec779a20e12c5cfce2e46b0d6bf69481a075d8bc4cfe45efb5b17635dc0a22.pdf,status11,training\pdfs_train\05\05_001_99_03_005.pdf,True
72_008_00_00_003,72,008,00,00,003,86a506033d0bffac9540a7821d8c3ba54ec3f3739242d06cf99c949f75693e88.pdf,status11,training\pdfs_train\72\72_008_00_00_003.pdf,True
16_001_15_02_013,16,001,15,02,013,28cba1238e6f21210588ce33e4855f88c1464c9090844e7b4dd2c738a454d4c6.pdf,status11,training\pdfs_train\16\16_001_15_02_013.pdf,True
16_001_13_14_010,16,001,13,14,010,2830191a54e150379f770ffa1d73f36c4988135424ccc84ea8cc1f2ff5b7e154.pdf,status11,training\pdfs_train\16\16_001_13_14_010.pdf,True
05_118_01_05_001,05,118,01,05,001,2485d91aa2dcedf4c7bf459410ef4e413e2cc98c6dfc38bb0b289138b1791946.pdf,status11,training\pdfs_train\05\05_118_01_05_001.pdf,True
05_001_13_01_012,05,001,13,01,012,bf0e893dd808b9471a7c4211d0370e052ee49696aa757944ac560666292f2783.pdf,status11,training\pdfs_train\05\05_001_13_01_012.pdf,True
56_004_00_00_010,56,004,00,00,010,9b9a5b00c4d870e19d76c6d0c2efefa5f0100463ff2aaa4f7fc66258a86f42c3.pdf,status11,training\pdfs_train\56\56_004_00_00_010.pdf,True
56_004_00_00_013,56,004,00,00,013,950efe55270d12d7eab6d2effa04aa9d464bf861e3027cc5490536194c07f460.pdf,status11,training\pdfs_train\56\56_004_00_00_013.pdf,True
05_059_99_18_002,05,059,99,18,002,ae035b3919f03b7613a9001eaea40fa990f426c1fa6095f8be3e8b448348db46.pdf,status11,training\pdfs_train\05\05_059_99_18_002.pdf,True
72_001_00_01_018,72,001,00,01,018,ffdd2933ddc945e2874feb5be63e556e1d57e2523a5dc031b17c9e03617362ed.pdf,status11,training\pdfs_train\72\72_001_00_01_018.pdf,True
72_001_00_01_015,72,001,00,01,015,aaa2fb90bf3f1c28710d0bd5d848f8376df84973c6cb404798690961de25b712.pdf,status11,training\pdfs_train\72\72_001_00_01_015.pdf,True
05_001_17_02_010,05,001,17,02,010,ea3a72692a14848a20f33480195331810ff4a8f9af7a7d09b1393843b9f6c3d8.pdf,status11,training\pdfs_train\05\05_001_17_02_010.pdf,True
72_001_00_01_041,72,001,00,01,041,b35080cf02c59104e3fdb34052d1b7d7eee8fed98e19e069f2326975d79e23f1.pdf,status11,training\pdfs_train\72\72_001_00_01_041.pdf,True
56_001_01_01_017,56,001,01,01,017,a8e571a8d12e6230603f2ef3fa95b8da71e76fbe30ff6906b0c9f1669695f8be.pdf,status11,training\pdfs_train\56\56_001_01_01_017.pdf,True
16_001_07_23_024,16,001,07,23,024,e6d8a54e5131a8085f8a907f81ecc025da07f023842ba4ac859c976e24a77b35.pdf,status11,training\pdfs_train\16\16_001_07_23_024.pdf,True
16_001_11_21_009,16,001,11,21,009,dbf9bde1b7c74f7bcbed27c7fece824de882a1a8b9c973285916d0c37f22f3da.pdf,status11,training\pdfs_train\16\16_001_11_21_009.pdf,True
56_001_01_02_024,56,001,01,02,024,556289f6b1e7b18c06d9f8c8561a39a2654850f5d3bf98f6f73db9fe7205d941.pdf,status11,training\pdfs_train\56\56_001_01_02_024.pdf,True
05_004_99_13_001,05,004,99,13,001,435522f7b2cb5e31cd5ea3c532bf4b4f3f1db43eb78578891610bf365876ecf9.pdf,status11,training\pdfs_train\05\05_004_99_13_001.pdf,True
16_001_08_03_023,16,001,08,03,023,9be86238ebf83881e8e09bc68c19e69c542029b1d51c21cec6c03cd6d4a68cb3.pdf,status11,training\pdfs_train\16\16_001_08_03_023.pdf,True
16_001_05_28_006,16,001,05,28,006,b5779c68db3d3817c51d464bda714c2877ba2537766958a597220c14b2d546a8.pdf,status11,training\pdfs_train\16\16_001_05_28_006.pdf,True
56_001_01_02_005,56,001,01,02,005,e53dc56d1d8759f1b58da82aa6184f687c38f71fee1a973cd670e1e399a6ba39.pdf,status11,training\pdfs_train\56\56_001_01_02_005.pdf,True
72_001_00_01_008,72,001,00,01,008,c3f740f399e1a33327d8ad852a815e5a3cd929d9bb3ad32cfe260e4ff4485c17.pdf,status11,training\pdfs_train\72\72_001_00_01_008.pdf,True
16_001_08_64_026,16,001,08,64,026,298c10fbd19a83d0e27fd102af1afea9ad472dc90f39cc437befd1ab6988c56b.pdf,status11,training\pdfs_train\16\16_001_08_64_026.pdf,True
72_008_00_00_015,72,008,00,00,015,864f3bd0e2bb23166774612ec8279dea78667a02708e8a4533740808e896333c.pdf,status11,training\pdfs_train\72\72_008_00_00_015.pdf,True
16_001_10_26_003,16,001,10,26,003,a567b2ddef4c71b8699386ebfc84ea28bdbbbea9d28c6b705082b09493be71ed.pdf,status11,training\pdfs_train\16\16_001_10_26_003.pdf,True
56_004_00_00_006,56,004,00,00,006,ebb9f4f6cf865f0dc4e56abc2cd8818fa23effff7c6ac9fa010dc1ba25c91a9e.pdf,status11,training\pdfs_train\56\56_004_00_00_006.pdf,True
56_001_01_03_009,56,001,01,03,009,5feadd23c46fa7bb0fe9d2bcecc8d0a4f0c3cb3ff5b53aa1239a08f30ccf3bae.pdf,status11,training\pdfs_train\56\56_001_01_03_009.pdf,True
56_001_02_03_003,56,001,02,03,003,fdf285015fd6dd3620307a995e992280747d595fa31f37d7d57ce13d89b54e26.pdf,status11,training\pdfs_train\56\56_001_02_03_003.pdf,True
12_001_05_06_022,12,001,05,06,022,b169a636baa6997028b74592fd09eed7b2c0a7257a19dc5367bf191b44077cd7.pdf,status11,training\pdfs_train\12\12_001_05_06_022.pdf,True
05_001_04_01_009,05,001,04,01,009,2211ba7895291eca2e692c82210b994ff30b338f3d3d4ba94c4373159d1ce072.pdf,status11,training\pdfs_train\05\05_001_04_01_009.pdf,True
28_001_06_01_015,28,001,06,01,015,61d5ca1d213f803900b56d7e066182f770b5844c5b01a76e172c9fba1fd60e9b.pdf,status11,training\pdfs_train\28\28_001_06_01_015.pdf,True
72_008_00_00_007,72,008,00,00,007,fb9811bee69f497d9aded183756043690cc54f0405958b66e701572e009c0347.pdf,status11,training\pdfs_train\72\72_008_00_00_007.pdf,True
72_002_00_00_009,72,002,00,00,009,16ff68609c4be10792c6d074af33f2d5f10b914f1eedcf386af4f757c41c47f6.pdf,status11,training\pdfs_train\72\72_002_00_00_009.pdf,True
21_010_99_01_005,21,010,99,01,005,8b31fe8be332761e8a98c0ea5471c6d8398a4e563c3b5f01283c260290945834.pdf,status11,training\pdfs_train\21\21_010_99_01_005.pdf,True
48_011_99_30_001,48,011,99,30,001,4d6d57a9338e0451f5d46eb9b4dfa465baa1e2a615f8ef14aae4cace6bb15412.pdf,status11,training\pdfs_train\48\48_011_99_30_001.pdf,True
28_220_99_55_005,28,220,99,55,005,fa8a3226eddb03a84e828f87817808bfb841d0c4be80ed1985739347e1ce0f7b.pdf,status11,training\pdfs_train\28\28_220_99_55_005.pdf,True
48_018_00_01_010,48,018,00,01,010,2fdab8789aa1af8c2e9d18319bc5548c8a232309c65137875fc3d9f4f6ec2645.pdf,status11,training\pdfs_train\48\48_018_00_01_010.pdf,True
12_825_00_00_022,12,825,00,00,022,7da3fa2bdea5160960bfda09352ccad2ebe03f87c00e9cf3a03aab81fb84496f.pdf,status11,training\pdfs_train\12\12_825_00_00_022.pdf,True
12_001_05_06_025,12,001,05,06,025,536cd0c4a0e5adcb1ecc3a28e645d99cb45e337518aac9ba839edd70bed4bbf2.pdf,status11,training\pdfs_train\12\12_001_05_06_025.pdf,True
21_049_99_29_001,21,049,99,29,001,7f9fd440829577399b6a619d6c6003bb10338d09ead4f30fbc9bb0a2bbd79b8a.pdf,status11,training\pdfs_train\21\21_049_99_29_001.pdf,True
28_260_02_02_007,28,260,02,02,007,ad4bba91470bfe7db5b9d1c71f7595ed002507ff5c0155514f829851e7f64c91.pdf,status11,training\pdfs_train\28\28_260_02_02_007.pdf,True
21_001_02_01_011,21,001,02,01,011,6d0e867d961c2f6b6806917ac91c51e6c74db928433920bc9341ad0f2dcba592.pdf,status11,training\pdfs_train\21\21_001_02_01_011.pdf,True
05_001_04_02_013,05,001,04,02,013,8750efe170aa9e7a9b8f809f5a018dbdd5c6d8aba07975970431163e84943f5a.pdf,status11,training\pdfs_train\05\05_001_04_02_013.pdf,True
12_170_99_75_002,12,170,99,75,002,10bd3c139627b238a5f95eb1fc25cdf6003a0a93225fb9efbed28328a1e66c4f.pdf,status11,training\pdfs_train\12\12_170_99_75_002.pdf,True
48_004_00_01_026,48,004,00,01,026,1e0eaf81c30342aded32fee173f636cc16c9fa2decbf324b7dba7be5f6f62f28.pdf,status11,training\pdfs_train\48\48_004_00_01_026.pdf,True
28_001_02_03_018,28,001,02,03,018,25783d1e118bbe10045c88cbc6a4b29c1225282d5d06a11ec98c7098cb9565ec.pdf,status11,training\pdfs_train\28\28_001_02_03_018.pdf,True
48_013_02_01_012,48,013,02,01,012,0e48694e99f27ec426e89df284e7fe735afbbed457e97b5b7e3e0b40c81d6148.pdf,status11,training\pdfs_train\48\48_013_02_01_012.pdf,True
21_001_05_06_004,21,001,05,06,004,ef833092d2b901134ac8996dad925558a7746477156c542aa0a44ef452288e9a.pdf,status11,training\pdfs_train\21\21_001_05_06_004.pdf,True
12_170_00_00_015,12,170,00,00,015,6d72040cc568ed492c92f9b3edb9c187d54be7f2d3c5f393a9a94fc304e75268.pdf,status11,training\pdfs_train\12\12_170_00_00_015.pdf,True
28_080_00_00_031,28,080,00,00,031,a19d0e7e3186d2b051f3d6acbc0ead03d25d976cfe4ea2c065c273a95d3f4788.pdf,status11,training\pdfs_train\28\28_080_00_00_031.pdf,True
21_001_99_02_020,21,001,99,02,020,07019e8914124f09765eafe8c802489a3f418ad7c830a8cc21d556baec000a2e.pdf,status11,training\pdfs_train\21\21_001_99_02_020.pdf,True
28_280_99_95_002,28,280,99,95,002,98cbd8c4714fc957f6e8dbbeec0a8e1db3d392f0e5c934dbed3ac6f99b218cd7.pdf,status11,training\pdfs_train\28\28_280_99_95_002.pdf,True
48_001_02_05_013,48,001,02,05,013,0dd26961a8cbeee103cf8d0e73a4b481b7376c317d8bdb7739de80125a39df5a.pdf,status11,training\pdfs_train\48\48_001_02_05_013.pdf,True
12_001_03_04_009,12,001,03,04,009,7d690de7cd6d46b14dd49a8f2d50288f3d2bd36463ba6ad1e737e4403a414057.pdf,status11,training\pdfs_train\12\12_001_03_04_009.pdf,True
21_001_99_03_013,21,001,99,03,013,b809954da7e7eace70c0cc5e1687208425083c5a535110c5280653aee54c43b9.pdf,status11,training\pdfs_train\21\21_001_99_03_013.pdf,True
28_001_99_60_001,28,001,99,60,001,02919aaeb6239eac4dd75386b5c88ec7476796ecba119cba3636211aa13c0ff3.pdf,status11,training\pdfs_train\28\28_001_99_60_001.pdf,True
48_001_01_01_015,48,001,01,01,015,8d6927ec9e56ada93a16694e05fd99b0a940a9185f0064c00a1a22bccb6c3b3f.pdf,status11,training\pdfs_train\48\48_001_01_01_015.pdf,True
21_001_90_01_009,21,001,90,01,009,fdf70de879906169d78f48d3c725d6739422646afae401f8622bef72149f78eb.pdf,status11,training\pdfs_train\21\21_001_90_01_009.pdf,True
48_001_03_04_002,48,001,03,04,002,755b51e8213ff322219eadc57a193d281e849fa6911f44112e7b17b099a69d75.pdf,status11,training\pdfs_train\48\48_001_03_04_002.pdf,True
12_410_99_40_001,12,410,99,40,001,69652afac22cae05634f11fc4f0f30eff11b11c12919c607acf2034585139fcc.pdf,status11,training\pdfs_train\12\12_410_99_40_001.pdf,True
28_055_99_06_002,28,055,99,06,002,460971ba4e05b42d0241aa724a87b5c824784ab8f0ae6663117e253cbd516ca9.pdf,status11,training\pdfs_train\28\28_055_99_06_002.pdf,True
12_001_01_03_004,12,001,01,03,004,e95d17ebc42b35d06f8e948e617140802e12715e54093d67bcafea8cc2c6ce74.pdf,status11,training\pdfs_train\12\12_001_01_03_004.pdf,True
28_120_99_80_002,28,120,99,80,002,e225fe1f438fe09f1d3b4d19225b16afa592c72f3cb88fc63471ee2f0e004fb6.pdf,status11,training\pdfs_train\28\28_120_99_80_002.pdf,True
12_415_99_03_001,12,415,99,03,001,c2b417926dbed45c211319218d66f6d43164192ccff5154291be6ec13e1acddb.pdf,status11,training\pdfs_train\12\12_415_99_03_001.pdf,True
21_001_03_01_002,21,001,03,01,002,700e7e11c39e20cd511048960f317ed8a6d9606c6839b55db0023bdd9cfb17a4.pdf,status11,training\pdfs_train\21\21_001_03_01_002.pdf,True
48_013_01_01_007,48,013,01,01,007,fbbe269da66264125bdffb3b09c4d59b8a90ddeeadf1f606e717138149a54ca4.pdf,status11,training\pdfs_train\48\48_013_01_01_007.pdf,True
21_030_00_00_006,21,030,00,00,006,b2df7c331d6d0a7221bcb684b99959585da3ce7d8748b0554d6705d9cc614e93.pdf,status11,training\pdfs_train\21\21_030_00_00_006.pdf,True
48_001_03_01_017,48,001,03,01,017,e8e6f08094eca0fa59ba1ac79cf4905792a140a81d8c6982502f64d6034ea1e1.pdf,status11,training\pdfs_train\48\48_001_03_01_017.pdf,True
12_001_04_06_021,12,001,04,06,021,66b0b9dd9ad45014b69a658551afb104418d16d66a1e260ea5c0ffce0a47d87d.pdf,status11,training\pdfs_train\12\12_001_04_06_021.pdf,True
21_001_99_19_001,21,001,99,19,001,b39cfcf9b41edcbd8244066bfd5414ac778f2db6849568b23508b62f4aa05fc8.pdf,status11,training\pdfs_train\21\21_001_99_19_001.pdf,True
12_001_99_15_005,12,001,99,15,005,0c4957c65ac25c872214819a4977eb0a863b47776ed3f795555bc60de915abaa.pdf,status11,training\pdfs_train\12\12_001_99_15_005.pdf,True
28_220_01_03_005,28,220,01,03,005,34f3ec08ece5155f4e66ef8c9fa1938bff10b793b0a90b707c2363df9cd6546e.pdf,status11,training\pdfs_train\28\28_220_01_03_005.pdf,True
21_001_07_05_010,21,001,07,05,010,268df88d7bbbb82cb5e884c8f6764dbf8e377cf699d88616fb11886c413f26c2.pdf,status11,training\pdfs_train\21\21_001_07_05_010.pdf,True
28_001_02_03_004,28,001,02,03,004,349f1ebd1e50117fad40e24de94f123dbb5a0d7629df66d795665a58c244436e.pdf,status11,training\pdfs_train\28\28_001_02_03_004.pdf,True
48_001_99_10_001,48,001,99,10,001,60b68ebccd06067628d58ccc3318dfd37f284eb60850eb91abefe237aea23591.pdf,status11,training\pdfs_train\48\48_001_99_10_001.pdf,True
21_025_99_25_003,21,025,99,25,003,2326d63baa7b57ada6a7f64ff7e67ad78b93e3fbd694d6b8d286479a32c7bebb.pdf,status11,training\pdfs_train\21\21_025_99_25_003.pdf,True
28_001_99_18_003,28,001,99,18,003,4430c5cdecd6cffcbb570e31f886b9e15a6bce624a259192fb232b2e53f368d4.pdf,status11,training\pdfs_train\28\28_001_99_18_003.pdf,True
48_016_02_02_019,48,016,02,02,019,fe28f6f6779076ea218b2d5702b4e4a85f7f43f6d5bc5b1a6ad322ce5b5586fc.pdf,status11,training\pdfs_train\48\48_016_02_02_019.pdf,True
12_825_00_00_037,12,825,00,00,037,0f1c994655c7c664e3b59c23bdc4a646ceba229c9a792d8528cbf31a397cd1a2.pdf,status11,training\pdfs_train\12\12_825_00_00_037.pdf,True
48_011_01_01_015,48,011,01,01,015,57611ac2b226a2b390bbfbaa218fbefc5724ea7935698759be7f00bb2ab70c3e.pdf,status11,training\pdfs_train\48\48_011_01_01_015.pdf,True
28_100_00_00_023,28,100,00,00,023,eded90c2c31d6f7649097d4dbeff526e3031aedbc7b4fe9a786ec83f72e85467.pdf,status11,training\pdfs_train\28\28_100_00_00_023.pdf,True
21_048_00_00_014,21,048,00,00,014,50a67d0f9dedbca9006743e8dd0b152cfb4ce85b18f413299c9050f1aecc2618.pdf,status11,training\pdfs_train\21\21_048_00_00_014.pdf,True
28_180_99_97_002,28,180,99,97,002,dc3cd8ef360c1501ff458eb00edfb1461a4d5b2b71f1e4896cfb1951c4972f53.pdf,status11,training\pdfs_train\28\28_180_99_97_002.pdf,True
12_001_01_02_002,12,001,01,02,002,24a1e48a6be32c08f3db32fc59b7a763cc36f667bbd4f5e3a7836b44f1898b15.pdf,status11,training\pdfs_train\12\12_001_01_02_002.pdf,True
48_013_01_02_003,48,013,01,02,003,9804393f919e6ed6647af9d713a115431f5337a4ef450c0fb0b996a1de06cbfb.pdf,status11,training\pdfs_train\48\48_013_01_02_003.pdf,True
12_001_04_04_013,12,001,04,04,013,fc4995de757529fc90b21ce05dba64e99279593ede9a5ccdd955649f52aaef37.pdf,status11,training\pdfs_train\12\12_001_04_04_013.pdf,True
21_001_02_07_029,21,001,02,07,029,04bded08c87223961dc7cda76023d2240e7f2e554194eec5ab8da8b5fe8365ac.pdf,status11,training\pdfs_train\21\21_001_02_07_029.pdf,True
48_004_99_09_001,48,004,99,09,001,5f56ea6dee41684c0b5cabd4c451f11edbccbedc8bdc6e937418c335df4a0adf.pdf,status11,training\pdfs_train\48\48_004_99_09_001.pdf,True
12_225_02_01_004,12,225,02,01,004,ccdeeefbc68823a45e25088346cc1da5201681d032b30f4b4b999cea84e91acd.pdf,status11,training\pdfs_train\12\12_225_02_01_004.pdf,True
28_001_01_04_001,28,001,01,04,001,bf67f68edb36520e25911e45ef4255f06196d6c32ae8dd3abc70f60929202197.pdf,status11,training\pdfs_train\28\28_001_01_04_001.pdf,True
